pathway_source,pathway,odds_ratio,p_value
w,Sterol regulatory element-binding proteins (SREBP) signaling,0.0,1.0
r,Sterols are 12-hydroxylated by CYP8B1,0.0,1.0
r,Stimulation of the cell death response by PAK-2p34,0.0,1.0
r,Stimuli-sensing channels,0.0,1.0
r,STING mediated induction of host immune responses,0.0,1.0
w,STING pathway in Kawasaki-like disease and COVID-19,0.0,1.0
r:w,Striated Muscle Contraction,0.0,1.0
w,Striated muscle contraction pathway,0.0,1.0
w,Sudden infant death syndrome (SIDS) susceptibility pathways,0.0,1.0
w,Sulfatase and aromatase pathway,0.0,1.0
w,Sulfation biotransformation reaction,0.0,1.0
r,Sulfide oxidation to sulfate,0.0,1.0
r:w,Sulfur amino acid metabolism,0.0,1.0
k,Sulfur metabolism,0.0,1.0
k,Sulfur relay system,0.0,1.0
w,Sulindac metabolic pathway,0.0,1.0
r:w,SUMO E3 ligases SUMOylate target proteins,0.0,1.0
r,SUMO is conjugated to E1 (UBA2:SAE1),0.0,1.0
r,SUMO is proteolytically processed,0.0,1.0
r,"SUMO is transferred from E1 to E2 (UBE2I, UBC9)",0.0,1.0
r:w,SUMOylation,0.0,1.0
r:w,SUMOylation of chromatin organization proteins,0.0,1.0
r:w,SUMOylation of DNA damage response and repair proteins,0.0,1.0
r:w,SUMOylation of DNA methylation proteins,0.0,1.0
r:w,SUMOylation of DNA replication proteins,0.0,1.0
r:w,SUMOylation of immune response proteins,0.0,1.0
r:w,SUMOylation of intracellular receptors,0.0,1.0
r,SUMOylation of nuclear envelope proteins,0.0,1.0
r:w,SUMOylation of RNA binding proteins,0.0,1.0
r:w,SUMOylation of SUMOylation proteins,0.0,1.0
r:w,SUMOylation of transcription cofactors,0.0,1.0
r:w,SUMOylation of transcription factors,0.0,1.0
r:w,SUMOylation of ubiquitinylation proteins,0.0,1.0
r,sunitinib-resistant FLT3 mutants,0.0,1.0
r,Sunitinib-resistant KIT mutants,0.0,1.0
r,Sunitinib-resistant PDGFR mutants,0.0,1.0
r,Suppression of apoptosis,0.0,1.0
r,Suppression of autophagy,0.0,1.0
w,Suppression of HMGB1-mediated inflammation by THBD,0.0,1.0
r,Suppression of phagosomal maturation,0.0,1.0
r:w,Surfactant metabolism,0.0,1.0
r,Switching of origins to a post-replicative state,0.0,1.0
r:w,Synaptic adhesion-like molecules,0.0,1.0
w,Synaptic signaling associated with autism spectrum disorder,0.0,1.0
k,Synaptic vesicle cycle,0.0,1.0
w,Synaptic vesicle pathway,0.0,1.0
r:w,Syndecan interactions,0.0,1.0
r,Synthesis and processing of ENV and VPU,0.0,1.0
r,"Synthesis And Processing Of GAG, GAGPOL Polyproteins",0.0,1.0
r,Synthesis of 12-eicosatetraenoic acid derivatives,0.0,1.0
r,Synthesis of 15-eicosatetraenoic acid derivatives,0.0,1.0
r,Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE),0.0,1.0
r,Synthesis of 5-eicosatetraenoic acids,0.0,1.0
r,Synthesis of active ubiquitin: roles of E1 and E2 enzymes,0.0,1.0
r,Synthesis of bile acids and bile salts,0.0,1.0
r,Synthesis of bile acids and bile salts via 24-hydroxycholesterol,0.0,1.0
r,Synthesis of bile acids and bile salts via 27-hydroxycholesterol,0.0,1.0
r,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,0.0,1.0
w,Synthesis of ceramides and 1-deoxyceramides,0.0,1.0
r,Synthesis of CL,0.0,1.0
r,Synthesis of diphthamide-EEF2,0.0,1.0
r:w,Synthesis of DNA,0.0,1.0
r,Synthesis of Dolichyl-phosphate,0.0,1.0
r,Synthesis of dolichyl-phosphate-glucose,0.0,1.0
r,Synthesis of dolichyl-phosphate mannose,0.0,1.0
r,Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET),0.0,1.0
r,Synthesis of GDP-mannose,0.0,1.0
r,Synthesis of glycosylphosphatidylinositol (GPI),0.0,1.0
r,Synthesis of Hepoxilins (HX) and Trioxilins (TrX),0.0,1.0
r,"Synthesis of IP2, IP, and Ins in the cytosol",0.0,1.0
r,Synthesis of IP3 and IP4 in the cytosol,0.0,1.0
r,Synthesis of IPs in the ER lumen,0.0,1.0
r,Synthesis of IPs in the nucleus,0.0,1.0
r,Synthesis of Ketone Bodies,0.0,1.0
r,Synthesis of Leukotrienes (LT) and Eoxins (EX),0.0,1.0
r:w,Synthesis of Lipoxins (LX),0.0,1.0
r,Synthesis of PA,0.0,1.0
r,Synthesis of PC,0.0,1.0
r,Synthesis of PE,0.0,1.0
r,Synthesis of PG,0.0,1.0
r,Synthesis of PI,0.0,1.0
r,Synthesis of PIPs at the early endosome membrane,0.0,1.0
r,Synthesis of PIPs at the ER membrane,0.0,1.0
r,Synthesis of PIPs at the Golgi membrane,0.0,1.0
r,Synthesis of PIPs at the late endosome membrane,0.0,1.0
r,Synthesis of PIPs at the plasma membrane,0.0,1.0
r,Synthesis of PIPs in the nucleus,0.0,1.0
r,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),0.0,1.0
r,Synthesis of PS,0.0,1.0
r,Synthesis of pyrophosphates in the cytosol,0.0,1.0
r,Synthesis of UDP-N-acetyl-glucosamine,0.0,1.0
r,Synthesis of very long-chain fatty acyl-CoAs,0.0,1.0
r:w,Synthesis of wybutosine at G37 of tRNA(Phe),0.0,1.0
r:w,"Synthesis, secretion, and deacylation of Ghrelin",0.0,1.0
r,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",0.0,1.0
r,"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",0.0,1.0
k,Systemic lupus erythematosus,0.0,1.0
r,t(4;14) translocations of FGFR3,0.0,1.0
r,Tachykinin receptors bind tachykinins,0.0,1.0
w,TAK1 activates NF-kB by phosphorylation and activation of IKK complex,0.0,1.0
r,TAK1-dependent IKK and NF-kappa-B activation  ,0.0,1.0
r,"TALDO1 deficiency: failed conversion of  Fru(6)P, E4P to SH7P, GA3P",0.0,1.0
r,"TALDO1 deficiency: failed conversion of SH7P, GA3P to Fru(6)P, E4P",0.0,1.0
r,tamatinib-resistant FLT3 mutants,0.0,1.0
w,Tamoxifen metabolism,0.0,1.0
r,Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK),0.0,1.0
r,Tandem pore domain halothane-inhibited K+ channel (THIK),0.0,1.0
r,Tandem pore domain potassium channels,0.0,1.0
r,tandutinib-resistant FLT3 mutants,0.0,1.0
w,Target of rapamycin signaling,0.0,1.0
w,TAR syndrome,0.0,1.0
k,Taste transduction,0.0,1.0
r,Tat-mediated elongation of the HIV-1 transcript,0.0,1.0
r,Tat-mediated HIV elongation arrest and recovery,0.0,1.0
k,Taurine and hypotaurine metabolism,0.0,1.0
r:w,TBC/RABGAPs,0.0,1.0
w,TCA cycle (aka Krebs or citric acid cycle),0.0,1.0
w,TCA cycle and deficiency of pyruvate dehydrogenase complex (PDHc),0.0,1.0
w,TCA cycle in senescence,0.0,1.0
w,TCA cycle nutrient use and invasiveness of ovarian cancer,0.0,1.0
w,T cell modulation in pancreatic cancer,0.0,1.0
r:w,TCF dependent signaling in response to WNT,0.0,1.0
r,Telomere C-strand (Lagging Strand) Synthesis,0.0,1.0
r,Telomere C-strand synthesis initiation,0.0,1.0
r,Telomere Extension By Telomerase,0.0,1.0
r:w,Telomere Maintenance,0.0,1.0
r,Terminal pathway of complement,0.0,1.0
r,Termination of O-glycan biosynthesis,0.0,1.0
r,Termination of translesion DNA synthesis,0.0,1.0
k,Terpenoid backbone biosynthesis,0.0,1.0
r:w,"TET1,2,3 and TDG demethylate DNA",0.0,1.0
r,"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation",0.0,1.0
r,TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation,0.0,1.0
r,TFAP2 (AP-2) family regulates transcription of cell cycle factors,0.0,1.0
r,TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,0.0,1.0
r,TFAP2 (AP-2) family regulates transcription of other transcription factors,0.0,1.0
w,TGF-beta receptor signaling,0.0,1.0
r,TGF-beta receptor signaling activates SMADs,0.0,1.0
r,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),0.0,1.0
w,TGF-beta receptor signaling in skeletal dysplasias,0.0,1.0
w,TGF-beta signaling,0.0,1.0
w,TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition,0.0,1.0
k,TGF-beta signaling pathway,0.0,1.0
r,TGFBR1 KD Mutants in Cancer,0.0,1.0
r,TGFBR1 LBD Mutants in Cancer,0.0,1.0
r,TGFBR2 Kinase Domain Mutants in Cancer,0.0,1.0
r,TGFBR2 MSI Frameshift Mutants in Cancer,0.0,1.0
r,TGFBR3 expression,0.0,1.0
r,TGFBR3 PTM regulation,0.0,1.0
r,TGFBR3 regulates activin signaling,0.0,1.0
r,TGFBR3 regulates FGF2 signaling,0.0,1.0
r,TGFBR3 regulates TGF-beta signaling,0.0,1.0
w,TGFB / Smad signaling,0.0,1.0
w,Tgif disruption of Shh signaling,0.0,1.0
r,The activation of arylsulfatases,0.0,1.0
r,The AIM2 inflammasome,0.0,1.0
r,The canonical retinoid cycle in rods (twilight vision),0.0,1.0
r,The fatty acid cycling model,0.0,1.0
r,The IPAF inflammasome,0.0,1.0
r,The NLRP1 inflammasome,0.0,1.0
r,The NLRP3 inflammasome,0.0,1.0
r,The phototransduction cascade,0.0,1.0
r,The retinoid cycle in cones (daylight vision),0.0,1.0
k:w,Thermogenesis,0.0,1.0
r,The role of GTSE1 in G2/M progression after G2 checkpoint,0.0,1.0
r,The role of Nef in HIV-1 replication and disease pathogenesis,0.0,1.0
w,Thiamine metabolic pathways,0.0,1.0
k,Thiamine metabolism,0.0,1.0
r:w,Threonine catabolism,0.0,1.0
w,Thrombin signaling through proteinase activated receptors (PARs),0.0,1.0
r,Thrombin signalling through proteinase activated receptors (PARs),0.0,1.0
r,Thromboxane signalling through TP receptor,0.0,1.0
w,Thymic stromal lymphopoietin (TSLP) signaling,0.0,1.0
k,Thyroid cancer,0.0,1.0
w,Thyroid hormones production and peripheral downstream signaling effects,0.0,1.0
w,Thyroid stimulating hormone (TSH) signaling,0.0,1.0
r,Thyroxine biosynthesis,0.0,1.0
w,Thyroxine (thyroid hormone) production,0.0,1.0
r,TICAM1 deficiency - HSE,0.0,1.0
r,TICAM1-dependent activation of IRF3/IRF7,0.0,1.0
r,"TICAM1, RIP1-mediated IKK complex recruitment",0.0,1.0
r,"TICAM1,TRAF6-dependent induction of TAK1 complex",0.0,1.0
r,Tie2 Signaling,0.0,1.0
k,Tight junction,0.0,1.0
r,Tight junction interactions,0.0,1.0
r,TLR3 deficiency - HSE,0.0,1.0
r,TLR3-mediated TICAM1-dependent programmed cell death,0.0,1.0
w,TLR4 signaling and tolerance,0.0,1.0
w,TNF-alpha signaling,0.0,1.0
r,TNFR1-induced NF-kappa-B signaling pathway,0.0,1.0
r,TNFR1-induced proapoptotic signaling,0.0,1.0
r,TNFR1-mediated ceramide production,0.0,1.0
r:w,TNFR2 non-canonical NF-kB pathway,0.0,1.0
r,TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,0.0,1.0
w,TNF-related weak inducer of apoptosis (TWEAK) signaling,0.0,1.0
r:w,TNFs bind their physiological receptors,0.0,1.0
r:w,TNF signaling,0.0,1.0
k,TNF signaling pathway,0.0,1.0
r,Toll Like Receptor 10 (TLR10) Cascade,0.0,1.0
r,Toll Like Receptor 2 (TLR2) Cascade,0.0,1.0
r:w,Toll Like Receptor 3 (TLR3) Cascade,0.0,1.0
r,Toll Like Receptor 4 (TLR4) Cascade,0.0,1.0
r,Toll Like Receptor 5 (TLR5) Cascade,0.0,1.0
r,Toll Like Receptor 7/8 (TLR7/8) Cascade,0.0,1.0
r,Toll Like Receptor 9 (TLR9) Cascade,0.0,1.0
r:w,Toll-like Receptor Cascades,0.0,1.0
w,Toll-like receptor signaling,0.0,1.0
k,Toll-like receptor signaling pathway,0.0,1.0
w,Toll-like receptor signaling related to MyD88,0.0,1.0
r,Toll Like Receptor TLR1:TLR2 Cascade,0.0,1.0
r,Toll Like Receptor TLR6:TLR2 Cascade,0.0,1.0
r,Toxicity of botulinum toxin type A (botA),0.0,1.0
r,Toxicity of botulinum toxin type B (botB),0.0,1.0
r,Toxicity of botulinum toxin type C (botC),0.0,1.0
r,Toxicity of botulinum toxin type D (botD),0.0,1.0
r,Toxicity of botulinum toxin type E (botE),0.0,1.0
r,Toxicity of botulinum toxin type F (botF),0.0,1.0
r,Toxicity of botulinum toxin type G (botG),0.0,1.0
r,Toxicity of tetanus toxin (tetX),0.0,1.0
k,Toxoplasmosis,0.0,1.0
w,TP53 network,0.0,1.0
r:w,TP53 Regulates Metabolic Genes,0.0,1.0
r,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,0.0,1.0
r,TP53 Regulates Transcription of Caspase Activators and Caspases,0.0,1.0
r:w,TP53 Regulates Transcription of Cell Cycle Genes,0.0,1.0
r:w,TP53 Regulates Transcription of Cell Death Genes,0.0,1.0
r,TP53 Regulates Transcription of Death Receptors and Ligands,0.0,1.0
r:w,TP53 Regulates Transcription of DNA Repair Genes,0.0,1.0
r,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release,0.0,1.0
r,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,0.0,1.0
r,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,0.0,1.0
r,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain,0.0,1.0
r,TRAF3 deficiency - HSE,0.0,1.0
r,TRAF3-dependent IRF activation pathway,0.0,1.0
r,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,0.0,1.0
r,TRAF6-mediated induction of TAK1 complex within TLR4 complex,0.0,1.0
r,TRAF6 mediated IRF7 activation,0.0,1.0
r,TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling,0.0,1.0
r,TRAF6 mediated NF-kB activation,0.0,1.0
r:w,Trafficking and processing of endosomal TLR,0.0,1.0
r,Trafficking of myristoylated proteins to the cilium,0.0,1.0
r:w,TRAIL  signaling,0.0,1.0
w,Transcriptional activation by NRF2 in response to phytochemicals,0.0,1.0
r,Transcriptional  activation of  cell cycle inhibitor p21 ,0.0,1.0
r,Transcriptional activation of mitochondrial biogenesis,0.0,1.0
r,Transcriptional activation of p53 responsive genes  ,0.0,1.0
r:w,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,0.0,1.0
r,Transcriptional and post-translational regulation of MITF-M expression and activity,0.0,1.0
w,Transcriptional cascade regulating adipogenesis,0.0,1.0
k,Transcriptional misregulation in cancer,0.0,1.0
r:w,Transcriptional Regulation by E2F6,0.0,1.0
r:w,Transcriptional Regulation by MECP2,0.0,1.0
r,Transcriptional Regulation by NPAS4,0.0,1.0
r:w,Transcriptional regulation by RUNX2,0.0,1.0
r:w,Transcriptional regulation by RUNX3,0.0,1.0
r,Transcriptional regulation by small RNAs,0.0,1.0
r:w,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,0.0,1.0
r,Transcriptional Regulation by TP53,0.0,1.0
r:w,Transcriptional Regulation by VENTX,0.0,1.0
r,Transcriptional regulation of brown and beige adipocyte differentiation,0.0,1.0
r,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2,0.0,1.0
r:w,Transcriptional regulation of granulopoiesis,0.0,1.0
r:w,Transcriptional regulation of pluripotent stem cells,0.0,1.0
r:w,Transcriptional regulation of testis differentiation,0.0,1.0
w,Transcription co-factors SKI and SKIL protein partners,0.0,1.0
r,Transcription-Coupled Nucleotide Excision Repair (TC-NER),0.0,1.0
w,Transcription factor regulation in adipogenesis,0.0,1.0
w,Transcription factors regulate miRNAs related to cardiac hypertrophy,0.0,1.0
r:w,Transcription from mitochondrial promoters,0.0,1.0
r,Transcription of E2F targets under negative control by DREAM complex,0.0,1.0
r,Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1,0.0,1.0
r,Transcription of the HIV genome,0.0,1.0
r,Transfer of LPS from LBP carrier to CD14,0.0,1.0
r,Transferrin endocytosis and recycling,0.0,1.0
r:w,trans-Golgi Network Vesicle Budding,0.0,1.0
r,Translation,0.0,1.0
w,Translation factors,0.0,1.0
w,Translation inhibitors in chronically activated PDGFRA cells,0.0,1.0
r,Translation initiation complex formation,0.0,1.0
r,Translation of Replicase and Assembly of the Replication Transcription Complex,0.0,1.0
r,Translation of Structural Proteins,0.0,1.0
r,Translesion Synthesis by POLH,0.0,1.0
r,Translesion synthesis by POLI,0.0,1.0
r,Translesion synthesis by POLK,0.0,1.0
r,Translesion synthesis by REV1,0.0,1.0
r,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,0.0,1.0
r:w,Translocation of SLC2A4 (GLUT4) to the plasma membrane,0.0,1.0
r,Translocation of ZAP-70 to Immunological synapse,0.0,1.0
r:w,Transmission across Electrical Synapses ,0.0,1.0
r,Transport and synthesis of PAPS,0.0,1.0
r,Transport of connexins along the secretory pathway,0.0,1.0
r,Transport of connexons to the plasma membrane,0.0,1.0
r,Transport of fatty acids,0.0,1.0
r,Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus,0.0,1.0
w,Transport of glycerol from adipocytes to liver by aquaporins,0.0,1.0
r,Transport of glycerol from adipocytes to the liver by Aquaporins,0.0,1.0
r:w,Transport of inorganic cations/anions and amino acids/oligopeptides,0.0,1.0
r,Transport of Mature mRNA derived from an Intron-Containing Transcript,0.0,1.0
r,Transport of Mature mRNA Derived from an Intronless Transcript,0.0,1.0
r,Transport of Mature mRNAs Derived from Intronless Transcripts,0.0,1.0
r,Transport of Mature Transcript to Cytoplasm,0.0,1.0
r,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,0.0,1.0
r,Transport of organic anions,0.0,1.0
r,Transport of RCbl within the body,0.0,1.0
r,Transport of Ribonucleoproteins into the Host Nucleus,0.0,1.0
r,Transport of the SLBP Dependant Mature mRNA,0.0,1.0
r,Transport of the SLBP independent Mature mRNA,0.0,1.0
r,Transport to the Golgi and subsequent modification,0.0,1.0
w,"Trans-sulfuration, one-carbon metabolism and related pathways",0.0,1.0
w,Trans-sulfuration pathway,0.0,1.0
w,Triacylglyceride synthesis,0.0,1.0
r,TRIF-mediated programmed cell death,0.0,1.0
r,TRIF (TICAM1)-mediated TLR4 signaling ,0.0,1.0
r,Triglyceride biosynthesis,0.0,1.0
r,Triglyceride catabolism,0.0,1.0
r:w,Triglyceride metabolism,0.0,1.0
r,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",0.0,1.0
r,TRKA activation by NGF,0.0,1.0
r:w,tRNA Aminoacylation,0.0,1.0
r,"tRNA-derived small RNA (tsRNA or tRNA-related fragment, tRF) biogenesis",0.0,1.0
r:w,tRNA modification in the mitochondrion,0.0,1.0
r:w,tRNA modification in the nucleus and cytosol,0.0,1.0
r,tRNA processing,0.0,1.0
r:w,tRNA processing in the mitochondrion,0.0,1.0
r:w,tRNA processing in the nucleus,0.0,1.0
w,TROP2 regulatory signaling,0.0,1.0
r,TRP channels,0.0,1.0
r,Truncations of AMER1 destabilize the destruction complex,0.0,1.0
r:w,Tryptophan catabolism,0.0,1.0
w,Tryptophan catabolism leading to NAD+ production,0.0,1.0
k:w,Tryptophan metabolism,0.0,1.0
k,Tuberculosis,0.0,1.0
w,Tumor suppressor activity of SMARCB1,0.0,1.0
w,Twelve loci associated with ADHD,0.0,1.0
r,TWIK-related alkaline pH activated K+ channel (TALK),0.0,1.0
r,TWIK related potassium channel (TREK),0.0,1.0
r,TWIK-related spinal cord K+ channel (TRESK),0.0,1.0
r,TWIK-releated acid-sensitive K+ channel (TASK),0.0,1.0
w,Type 2 papillary renal cell carcinoma,0.0,1.0
w,Type I collagen synthesis in the context of osteogenesis imperfecta,0.0,1.0
k,Type I diabetes mellitus,0.0,1.0
r,Type I hemidesmosome assembly,0.0,1.0
k:w,Type II diabetes mellitus,0.0,1.0
w,Type III interferon signaling,0.0,1.0
w,Type II interferon signaling,0.0,1.0
r,Type II Na+/Pi cotransporters,0.0,1.0
w,Type I interferon induction and signaling during SARS-CoV-2 infection,0.0,1.0
w,TYROBP causal network in microglia,0.0,1.0
r,Tyrosine catabolism,0.0,1.0
k,Tyrosine metabolism,0.0,1.0
w,Tyrosine metabolism and related disorders,0.0,1.0
r:w,TYSND1 cleaves peroxisomal proteins,0.0,1.0
r,Ubiquinol biosynthesis,0.0,1.0
k,Ubiquinone and other terpenoid-quinone biosynthesis,0.0,1.0
r,Ubiquitin-dependent degradation of Cyclin D,0.0,1.0
r,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,0.0,1.0
k,Ubiquitin mediated proteolysis,0.0,1.0
r,Ub-specific processing proteases,0.0,1.0
r,UCH proteinases,0.0,1.0
w,UDP-derived sugars synthesis in fibroblasts,0.0,1.0
w,Ultraconserved region 339 modulation of tumor suppressor microRNAs in cancer,0.0,1.0
r,"Unblocking of NMDA receptors, glutamate binding and activation",0.0,1.0
r,UNC93B1 deficiency - HSE,0.0,1.0
r,Uncoating of the HIV Virion,0.0,1.0
w,Unfolded Protein Response,0.0,1.0
r,Unfolded Protein Response (UPR),0.0,1.0
r,Unwinding of DNA,0.0,1.0
r,Uptake and actions of bacterial toxins,0.0,1.0
r:w,Uptake and function of anthrax toxins,0.0,1.0
r:w,Uptake and function of diphtheria toxin,0.0,1.0
r,Uptake of dietary cobalamins into enterocytes,0.0,1.0
r:w,Urea cycle,0.0,1.0
w,Urea cycle and associated pathways,0.0,1.0
w,Urea cycle and metabolism of amino groups,0.0,1.0
w,Urea cycle and related diseases,0.0,1.0
w,Urotensin-II-mediated signaling,0.0,1.0
r,Utilization of Ketone Bodies,0.0,1.0
k,"Valine, leucine and isoleucine biosynthesis",0.0,1.0
k,"Valine, leucine and isoleucine degradation",0.0,1.0
w,Valproic acid pathway,0.0,1.0
r,Variant SLC6A14 may confer susceptibility towards obesity,0.0,1.0
r,Variant SLC6A20 contributes towards hyperglycinuria (HG) and iminoglycinuria (IG),0.0,1.0
